img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.240 | Acc:38.092% | total 2704
cli 17 ep 2 batch 160  train Loss: 1.127 | Acc:67.197% | total 2576
cli 17 ep 3 batch 160  train Loss: 1.148 | Acc:65.955% | total 2576
cli 17 ep 4 batch 160  train Loss: 1.097 | Acc:68.051% | total 2576
cli 17 ep 5 batch 160  train Loss: 1.049 | Acc:69.332% | total 2576
cli 17 ep 6 batch 160  train Loss: 1.043 | Acc:69.410% | total 2576
cli 17 ep 7 batch 160  train Loss: 1.008 | Acc:69.526% | total 2576
cli 17 ep 8 batch 160  train Loss: 0.971 | Acc:71.002% | total 2576
cli 17 ep 9 batch 160  train Loss: 0.948 | Acc:71.778% | total 2576
personalized cli 8 ep 0 batch 120  train Loss: 8504.860 | Acc:49.483% | total 1936
personalized cli 8 ep 1 batch 120  train Loss: 8504.204 | Acc:49.897% | total 1936
personalized cli 8 ep 2 batch 120  train Loss: 8503.844 | Acc:50.310% | total 1936
personalized cli 8 ep 3 batch 120  train Loss: 8503.610 | Acc:51.756% | total 1936
personalized cli 8 ep 4 batch 120  train Loss: 8503.477 | Acc:49.742% | total 1936
personalized cli 8 ep 5 batch 120  train Loss: 8503.404 | Acc:50.207% | total 1936
personalized cli 8 ep 6 batch 120  train Loss: 8503.306 | Acc:51.085% | total 1936
personalized cli 8 ep 7 batch 120  train Loss: 8503.294 | Acc:52.738% | total 1936
personalized cli 8 ep 8 batch 120  train Loss: 8503.314 | Acc:51.291% | total 1936
personalized cli 8 ep 9 batch 120  train Loss: 8503.321 | Acc:51.136% | total 1936
cli 8 ep 0 batch 120  train Loss: 1.631 | Acc:57.696% | total 1936
cli 8 ep 1 batch 120  train Loss: 1.317 | Acc:64.876% | total 1936
cli 8 ep 2 batch 120  train Loss: 1.179 | Acc:68.543% | total 1936
cli 8 ep 3 batch 120  train Loss: 1.103 | Acc:69.731% | total 1936
cli 8 ep 4 batch 120  train Loss: 1.132 | Acc:68.492% | total 1936
cli 8 ep 5 batch 120  train Loss: 1.038 | Acc:69.783% | total 1936
cli 8 ep 6 batch 120  train Loss: 1.046 | Acc:70.196% | total 1936
cli 8 ep 7 batch 120  train Loss: 1.023 | Acc:71.488% | total 1936
cli 8 ep 8 batch 120  train Loss: 0.981 | Acc:72.366% | total 1936
cli 8 ep 9 batch 120  train Loss: 0.933 | Acc:73.192% | total 1936
personalized cli 3 ep 0 batch 133  train Loss: 8503.193 | Acc:54.384% | total 2144
personalized cli 3 ep 1 batch 133  train Loss: 8503.118 | Acc:55.177% | total 2144
personalized cli 3 ep 2 batch 133  train Loss: 8503.011 | Acc:55.177% | total 2144
personalized cli 3 ep 3 batch 133  train Loss: 8503.026 | Acc:54.198% | total 2144
personalized cli 3 ep 4 batch 133  train Loss: 8503.020 | Acc:54.104% | total 2144
personalized cli 3 ep 5 batch 133  train Loss: 8502.981 | Acc:54.338% | total 2144
personalized cli 3 ep 6 batch 133  train Loss: 8502.976 | Acc:54.664% | total 2144
personalized cli 3 ep 7 batch 133  train Loss: 8502.975 | Acc:56.343% | total 2144
personalized cli 3 ep 8 batch 133  train Loss: 8503.048 | Acc:53.312% | total 2144
personalized cli 3 ep 9 batch 133  train Loss: 8503.029 | Acc:53.778% | total 2144
cli 3 ep 0 batch 133  train Loss: 1.450 | Acc:61.287% | total 2144
cli 3 ep 1 batch 133  train Loss: 1.171 | Acc:68.610% | total 2144
cli 3 ep 2 batch 133  train Loss: 1.078 | Acc:69.123% | total 2144
cli 3 ep 3 batch 133  train Loss: 1.025 | Acc:70.103% | total 2144
cli 3 ep 4 batch 133  train Loss: 1.005 | Acc:69.916% | total 2144
cli 3 ep 5 batch 133  train Loss: 0.960 | Acc:71.782% | total 2144
cli 3 ep 6 batch 133  train Loss: 0.948 | Acc:72.388% | total 2144
cli 3 ep 7 batch 133  train Loss: 0.953 | Acc:72.528% | total 2144
cli 3 ep 8 batch 133  train Loss: 0.848 | Acc:75.933% | total 2144
cli 3 ep 9 batch 133  train Loss: 0.860 | Acc:74.674% | total 2144
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
round 34 select clients [2, 1, 19, 4, 5, 17, 8, 3] fedavg global model 48.0 time 1361.76
2 client test accuracy : 40.33018867924528
1 client test accuracy : 38.94230769230769
19 client test accuracy : 42.18077474892396
4 client test accuracy : 41.07142857142857
5 client test accuracy : 36.44444444444444
17 client test accuracy : 45.10166358595194
8 client test accuracy : 41.822429906542055
3 client test accuracy : 44.32773109243698
personalized cli 8 ep 0 batch 120  train Loss: 8503.374 | Acc:52.944% | total 1936
personalized cli 8 ep 1 batch 120  train Loss: 8503.353 | Acc:50.775% | total 1936
personalized cli 8 ep 2 batch 120  train Loss: 8503.328 | Acc:51.085% | total 1936
personalized cli 8 ep 3 batch 120  train Loss: 8503.294 | Acc:52.428% | total 1936
personalized cli 8 ep 4 batch 120  train Loss: 8503.290 | Acc:52.014% | total 1936
personalized cli 8 ep 5 batch 120  train Loss: 8503.256 | Acc:52.066% | total 1936
personalized cli 8 ep 6 batch 120  train Loss: 8503.242 | Acc:50.671% | total 1936
personalized cli 8 ep 7 batch 120  train Loss: 8503.237 | Acc:51.550% | total 1936
personalized cli 8 ep 8 batch 120  train Loss: 8503.232 | Acc:51.963% | total 1936
personalized cli 8 ep 9 batch 120  train Loss: 8503.231 | Acc:52.479% | total 1936
cli 8 ep 0 batch 120  train Loss: 1.547 | Acc:59.711% | total 1936
cli 8 ep 1 batch 120  train Loss: 1.221 | Acc:66.684% | total 1936
cli 8 ep 2 batch 120  train Loss: 1.133 | Acc:68.079% | total 1936
cli 8 ep 3 batch 120  train Loss: 1.099 | Acc:68.233% | total 1936
cli 8 ep 4 batch 120  train Loss: 1.053 | Acc:69.576% | total 1936
cli 8 ep 5 batch 120  train Loss: 1.008 | Acc:70.919% | total 1936
cli 8 ep 6 batch 120  train Loss: 0.999 | Acc:70.764% | total 1936
cli 8 ep 7 batch 120  train Loss: 1.013 | Acc:69.008% | total 1936
cli 8 ep 8 batch 120  train Loss: 0.980 | Acc:71.901% | total 1936
cli 8 ep 9 batch 120  train Loss: 0.915 | Acc:73.554% | total 1936
personalized cli 10 ep 0 batch 124  train Loss: 8503.746 | Acc:50.550% | total 2000
personalized cli 10 ep 1 batch 124  train Loss: 8503.522 | Acc:51.650% | total 2000
personalized cli 10 ep 2 batch 124  train Loss: 8503.456 | Acc:50.300% | total 2000
personalized cli 10 ep 3 batch 124  train Loss: 8503.374 | Acc:51.550% | total 2000
personalized cli 10 ep 4 batch 124  train Loss: 8503.337 | Acc:50.250% | total 2000
personalized cli 10 ep 5 batch 124  train Loss: 8503.314 | Acc:50.350% | total 2000
personalized cli 10 ep 6 batch 124  train Loss: 8503.267 | Acc:51.750% | total 2000
personalized cli 10 ep 7 batch 124  train Loss: 8503.231 | Acc:51.200% | total 2000
personalized cli 10 ep 8 batch 124  train Loss: 8503.289 | Acc:51.000% | total 2000
personalized cli 10 ep 9 batch 124  train Loss: 8503.258 | Acc:51.450% | total 2000
cli 10 ep 0 batch 124  train Loss: 1.679 | Acc:55.450% | total 2000
cli 10 ep 1 batch 124  train Loss: 1.304 | Acc:64.600% | total 2000
cli 10 ep 2 batch 124  train Loss: 1.247 | Acc:64.800% | total 2000
cli 10 ep 3 batch 124  train Loss: 1.121 | Acc:69.200% | total 2000
cli 10 ep 4 batch 124  train Loss: 1.096 | Acc:69.450% | total 2000
cli 10 ep 5 batch 124  train Loss: 1.083 | Acc:68.200% | total 2000
cli 10 ep 6 batch 124  train Loss: 1.089 | Acc:68.050% | total 2000
cli 10 ep 7 batch 124  train Loss: 1.067 | Acc:68.250% | total 2000
cli 10 ep 8 batch 124  train Loss: 0.961 | Acc:71.650% | total 2000
cli 10 ep 9 batch 124  train Loss: 0.980 | Acc:71.450% | total 2000
personalized cli 16 ep 0 batch 119  train Loss: 8505.174 | Acc:52.969% | total 1920
personalized cli 16 ep 1 batch 119  train Loss: 8504.453 | Acc:53.438% | total 1920
personalized cli 16 ep 2 batch 119  train Loss: 8504.004 | Acc:52.812% | total 1920
personalized cli 16 ep 3 batch 119  train Loss: 8503.697 | Acc:54.115% | total 1920
personalized cli 16 ep 4 batch 119  train Loss: 8503.593 | Acc:52.812% | total 1920
personalized cli 16 ep 5 batch 119  train Loss: 8503.477 | Acc:53.021% | total 1920
personalized cli 16 ep 6 batch 119  train Loss: 8503.455 | Acc:52.240% | total 1920
personalized cli 16 ep 7 batch 119  train Loss: 8503.387 | Acc:51.458% | total 1920
personalized cli 16 ep 8 batch 119  train Loss: 8503.340 | Acc:51.979% | total 1920
personalized cli 16 ep 9 batch 119  train Loss: 8503.276 | Acc:54.583% | total 1920
cli 16 ep 0 batch 119  train Loss: 1.543 | Acc:60.833% | total 1920
cli 16 ep 1 batch 119  train Loss: 1.241 | Acc:68.177% | total 1920
cli 16 ep 2 batch 119  train Loss: 1.120 | Acc:69.948% | total 1920
cli 16 ep 3 batch 119  train Loss: 1.110 | Acc:70.260% | total 1920
cli 16 ep 4 batch 119  train Loss: 1.048 | Acc:71.719% | total 1920
cli 16 ep 5 batch 119  train Loss: 1.002 | Acc:72.552% | total 1920
cli 16 ep 6 batch 119  train Loss: 1.016 | Acc:71.719% | total 1920
cli 16 ep 7 batch 119  train Loss: 0.973 | Acc:72.448% | total 1920
cli 16 ep 8 batch 119  train Loss: 0.917 | Acc:74.531% | total 1920
cli 16 ep 9 batch 119  train Loss: 0.936 | Acc:73.490% | total 1920
personalized cli 19 ep 0 batch 185  train Loss: 8503.419 | Acc:49.462% | total 2976
personalized cli 19 ep 1 batch 185  train Loss: 8503.339 | Acc:48.656% | total 2976
personalized cli 19 ep 2 batch 185  train Loss: 8503.311 | Acc:49.563% | total 2976
personalized cli 19 ep 3 batch 185  train Loss: 8503.301 | Acc:49.429% | total 2976
personalized cli 19 ep 4 batch 185  train Loss: 8503.325 | Acc:49.093% | total 2976
personalized cli 19 ep 5 batch 185  train Loss: 8503.285 | Acc:50.101% | total 2976
personalized cli 19 ep 6 batch 185  train Loss: 8503.285 | Acc:49.126% | total 2976
personalized cli 19 ep 7 batch 185  train Loss: 8503.295 | Acc:49.227% | total 2976
personalized cli 19 ep 8 batch 185  train Loss: 8503.288 | Acc:47.446% | total 2976
personalized cli 19 ep 9 batch 185  train Loss: 8503.288 | Acc:48.790% | total 2976
cli 19 ep 0 batch 185  train Loss: 1.514 | Acc:60.585% | total 2976
cli 19 ep 1 batch 185  train Loss: 1.274 | Acc:66.196% | total 2976
cli 19 ep 2 batch 185  train Loss: 1.204 | Acc:67.103% | total 2976
cli 19 ep 3 batch 185  train Loss: 1.133 | Acc:68.347% | total 2976
cli 19 ep 4 batch 185  train Loss: 1.118 | Acc:68.280% | total 2976
cli 19 ep 5 batch 185  train Loss: 1.116 | Acc:68.918% | total 2976
cli 19 ep 6 batch 185  train Loss: 1.045 | Acc:69.926% | total 2976
cli 19 ep 7 batch 185  train Loss: 1.069 | Acc:68.884% | total 2976
cli 19 ep 8 batch 185  train Loss: 1.063 | Acc:68.817% | total 2976
cli 19 ep 9 batch 185  train Loss: 1.000 | Acc:70.733% | total 2976
personalized cli 11 ep 0 batch 158  train Loss: 8504.060 | Acc:45.204% | total 2544
personalized cli 11 ep 1 batch 158  train Loss: 8503.746 | Acc:46.423% | total 2544
personalized cli 11 ep 2 batch 158  train Loss: 8503.638 | Acc:45.401% | total 2544
personalized cli 11 ep 3 batch 158  train Loss: 8503.542 | Acc:46.462% | total 2544
personalized cli 11 ep 4 batch 158  train Loss: 8503.449 | Acc:45.991% | total 2544
personalized cli 11 ep 5 batch 158  train Loss: 8503.495 | Acc:45.794% | total 2544
personalized cli 11 ep 6 batch 158  train Loss: 8503.433 | Acc:47.445% | total 2544
personalized cli 11 ep 7 batch 158  train Loss: 8503.477 | Acc:45.597% | total 2544
personalized cli 11 ep 8 batch 158  train Loss: 8503.486 | Acc:45.401% | total 2544
personalized cli 11 ep 9 batch 158  train Loss: 8503.442 | Acc:47.288% | total 2544
cli 11 ep 0 batch 158  train Loss: 1.909 | Acc:51.297% | total 2544
cli 11 ep 1 batch 158  train Loss: 1.484 | Acc:59.984% | total 2544
cli 11 ep 2 batch 158  train Loss: 1.396 | Acc:60.849% | total 2544
cli 11 ep 3 batch 158  train Loss: 1.355 | Acc:62.697% | total 2544
cli 11 ep 4 batch 158  train Loss: 1.268 | Acc:64.308% | total 2544
cli 11 ep 5 batch 158  train Loss: 1.242 | Acc:64.505% | total 2544
cli 11 ep 6 batch 158  train Loss: 1.246 | Acc:64.898% | total 2544
cli 11 ep 7 batch 158  train Loss: 1.187 | Acc:64.623% | total 2544
cli 11 ep 8 batch 158  train Loss: 1.181 | Acc:65.487% | total 2544
cli 11 ep 9 batch 158  train Loss: 1.151 | Acc:66.234% | total 2544
personalized cli 5 ep 0 batch 121  train Loss: 8503.543 | Acc:45.594% | total 1952
personalized cli 5 ep 1 batch 121  train Loss: 8503.433 | Acc:46.260% | total 1952
personalized cli 5 ep 2 batch 121  train Loss: 8503.431 | Acc:45.389% | total 1952
personalized cli 5 ep 3 batch 121  train Loss: 8503.394 | Acc:47.131% | total 1952
personalized cli 5 ep 4 batch 121  train Loss: 8503.413 | Acc:45.287% | total 1952
personalized cli 5 ep 5 batch 121  train Loss: 8503.398 | Acc:46.721% | total 1952
personalized cli 5 ep 6 batch 121  train Loss: 8503.358 | Acc:47.285% | total 1952
personalized cli 5 ep 7 batch 121  train Loss: 8503.380 | Acc:46.516% | total 1952
personalized cli 5 ep 8 batch 121  train Loss: 8503.342 | Acc:46.209% | total 1952
personalized cli 5 ep 9 batch 121  train Loss: 8503.414 | Acc:46.721% | total 1952
cli 5 ep 0 batch 121  train Loss: 1.602 | Acc:57.838% | total 1952
cli 5 ep 1 batch 121  train Loss: 1.289 | Acc:64.088% | total 1952
cli 5 ep 2 batch 121  train Loss: 1.248 | Acc:65.010% | total 1952
cli 5 ep 3 batch 121  train Loss: 1.246 | Acc:64.293% | total 1952
cli 5 ep 4 batch 121  train Loss: 1.193 | Acc:65.164% | total 1952
cli 5 ep 5 batch 121  train Loss: 1.156 | Acc:67.008% | total 1952
cli 5 ep 6 batch 121  train Loss: 1.106 | Acc:67.879% | total 1952
cli 5 ep 7 batch 121  train Loss: 1.127 | Acc:66.957% | total 1952
cli 5 ep 8 batch 121  train Loss: 1.076 | Acc:68.084% | total 1952
cli 5 ep 9 batch 121  train Loss: 1.038 | Acc:70.133% | total 1952
personalized cli 14 ep 0 batch 115  train Loss: 8505.591 | Acc:51.401% | total 1856
personalized cli 14 ep 1 batch 115  train Loss: 8504.709 | Acc:51.562% | total 1856
personalized cli 14 ep 2 batch 115  train Loss: 8504.153 | Acc:52.101% | total 1856
personalized cli 14 ep 3 batch 115  train Loss: 8503.851 | Acc:52.640% | total 1856
personalized cli 14 ep 4 batch 115  train Loss: 8503.684 | Acc:50.916% | total 1856
personalized cli 14 ep 5 batch 115  train Loss: 8503.518 | Acc:51.131% | total 1856
personalized cli 14 ep 6 batch 115  train Loss: 8503.425 | Acc:51.616% | total 1856
personalized cli 14 ep 7 batch 115  train Loss: 8503.398 | Acc:52.317% | total 1856
personalized cli 14 ep 8 batch 115  train Loss: 8503.387 | Acc:51.670% | total 1856
personalized cli 14 ep 9 batch 115  train Loss: 8503.396 | Acc:49.192% | total 1856
cli 14 ep 0 batch 115  train Loss: 1.788 | Acc:55.226% | total 1856
cli 14 ep 1 batch 115  train Loss: 1.325 | Acc:64.925% | total 1856
cli 14 ep 2 batch 115  train Loss: 1.243 | Acc:66.002% | total 1856
cli 14 ep 3 batch 115  train Loss: 1.181 | Acc:67.188% | total 1856
cli 14 ep 4 batch 115  train Loss: 1.147 | Acc:68.642% | total 1856
cli 14 ep 5 batch 115  train Loss: 1.096 | Acc:69.019% | total 1856
cli 14 ep 6 batch 115  train Loss: 1.070 | Acc:68.642% | total 1856
cli 14 ep 7 batch 115  train Loss: 1.027 | Acc:70.205% | total 1856
cli 14 ep 8 batch 115  train Loss: 1.033 | Acc:70.528% | total 1856
cli 14 ep 9 batch 115  train Loss: 0.991 | Acc:71.013% | total 1856
personalized cli 1 ep 0 batch 135  train Loss: 8504.000 | Acc:52.987% | total 2176
personalized cli 1 ep 1 batch 135  train Loss: 8503.673 | Acc:51.241% | total 2176
personalized cli 1 ep 2 batch 135  train Loss: 8503.409 | Acc:53.676% | total 2176
personalized cli 1 ep 3 batch 135  train Loss: 8503.326 | Acc:51.149% | total 2176
personalized cli 1 ep 4 batch 135  train Loss: 8503.236 | Acc:53.033% | total 2176
personalized cli 1 ep 5 batch 135  train Loss: 8503.211 | Acc:52.528% | total 2176
personalized cli 1 ep 6 batch 135  train Loss: 8503.188 | Acc:52.895% | total 2176
personalized cli 1 ep 7 batch 135  train Loss: 8503.199 | Acc:51.149% | total 2176
personalized cli 1 ep 8 batch 135  train Loss: 8503.205 | Acc:51.700% | total 2176
personalized cli 1 ep 9 batch 135  train Loss: 8503.077 | Acc:53.860% | total 2176
cli 1 ep 0 batch 135  train Loss: 1.565 | Acc:58.088% | total 2176
cli 1 ep 1 batch 135  train Loss: 1.297 | Acc:63.006% | total 2176
cli 1 ep 2 batch 135  train Loss: 1.220 | Acc:65.855% | total 2176
cli 1 ep 3 batch 135  train Loss: 1.179 | Acc:67.188% | total 2176
cli 1 ep 4 batch 135  train Loss: 1.123 | Acc:67.877% | total 2176
cli 1 ep 5 batch 135  train Loss: 1.117 | Acc:67.279% | total 2176
cli 1 ep 6 batch 135  train Loss: 1.044 | Acc:69.531% | total 2176
cli 1 ep 7 batch 135  train Loss: 1.019 | Acc:70.726% | total 2176
cli 1 ep 8 batch 135  train Loss: 0.992 | Acc:71.002% | total 2176
cli 1 ep 9 batch 135  train Loss: 1.035 | Acc:70.404% | total 2176
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
round 35 select clients [8, 10, 16, 19, 11, 5, 14, 1] fedavg global model 48.02 time 1545.51
personalized cli 9 ep 0 batch 171  train Loss: 8661.918 | Acc:21.185% | total 2752
personalized cli 9 ep 1 batch 171  train Loss: 8583.090 | Acc:36.701% | total 2752
personalized cli 9 ep 2 batch 171  train Loss: 8543.601 | Acc:38.299% | total 2752
personalized cli 9 ep 3 batch 171  train Loss: 8523.689 | Acc:41.134% | total 2752
personalized cli 9 ep 4 batch 171  train Loss: 8513.671 | Acc:43.314% | total 2752
personalized cli 9 ep 5 batch 171  train Loss: 8508.645 | Acc:44.949% | total 2752
personalized cli 9 ep 6 batch 171  train Loss: 8506.165 | Acc:43.968% | total 2752
personalized cli 9 ep 7 batch 171  train Loss: 8504.862 | Acc:44.077% | total 2752
personalized cli 9 ep 8 batch 171  train Loss: 8504.241 | Acc:45.203% | total 2752
personalized cli 9 ep 9 batch 171  train Loss: 8503.869 | Acc:44.513% | total 2752
cli 9 ep 0 batch 171  train Loss: 1.763 | Acc:54.251% | total 2752
cli 9 ep 1 batch 171  train Loss: 1.481 | Acc:60.429% | total 2752
cli 9 ep 2 batch 171  train Loss: 1.383 | Acc:62.754% | total 2752
cli 9 ep 3 batch 171  train Loss: 1.312 | Acc:64.680% | total 2752
cli 9 ep 4 batch 171  train Loss: 1.267 | Acc:64.717% | total 2752
cli 9 ep 5 batch 171  train Loss: 1.245 | Acc:64.390% | total 2752
cli 9 ep 6 batch 171  train Loss: 1.251 | Acc:64.499% | total 2752
cli 9 ep 7 batch 171  train Loss: 1.197 | Acc:65.952% | total 2752
cli 9 ep 8 batch 171  train Loss: 1.155 | Acc:67.042% | total 2752
cli 9 ep 9 batch 171  train Loss: 1.156 | Acc:67.042% | total 2752
personalized cli 7 ep 0 batch 184  train Loss: 8657.960 | Acc:29.561% | total 2960
personalized cli 7 ep 1 batch 184  train Loss: 8576.886 | Acc:47.500% | total 2960
personalized cli 7 ep 2 batch 184  train Loss: 8538.281 | Acc:49.730% | total 2960
personalized cli 7 ep 3 batch 184  train Loss: 8519.840 | Acc:53.547% | total 2960
personalized cli 7 ep 4 batch 184  train Loss: 8511.067 | Acc:53.750% | total 2960
personalized cli 7 ep 5 batch 184  train Loss: 8506.839 | Acc:54.797% | total 2960
personalized cli 7 ep 6 batch 184  train Loss: 8504.888 | Acc:53.750% | total 2960
personalized cli 7 ep 7 batch 184  train Loss: 8503.910 | Acc:55.135% | total 2960
personalized cli 7 ep 8 batch 184  train Loss: 8503.439 | Acc:54.764% | total 2960
personalized cli 7 ep 9 batch 184  train Loss: 8503.223 | Acc:55.270% | total 2960
cli 7 ep 0 batch 184  train Loss: 1.528 | Acc:60.878% | total 2960
cli 7 ep 1 batch 184  train Loss: 1.195 | Acc:68.311% | total 2960
cli 7 ep 2 batch 184  train Loss: 1.114 | Acc:69.966% | total 2960
cli 7 ep 3 batch 184  train Loss: 1.034 | Acc:71.419% | total 2960
cli 7 ep 4 batch 184  train Loss: 1.008 | Acc:72.061% | total 2960
cli 7 ep 5 batch 184  train Loss: 0.967 | Acc:72.365% | total 2960
cli 7 ep 6 batch 184  train Loss: 0.970 | Acc:71.520% | total 2960
cli 7 ep 7 batch 184  train Loss: 0.964 | Acc:71.655% | total 2960
cli 7 ep 8 batch 184  train Loss: 0.912 | Acc:74.088% | total 2960
cli 7 ep 9 batch 184  train Loss: 0.899 | Acc:73.953% | total 2960
personalized cli 15 ep 0 batch 114  train Loss: 8505.495 | Acc:50.543% | total 1840
personalized cli 15 ep 1 batch 114  train Loss: 8504.708 | Acc:48.424% | total 1840
personalized cli 15 ep 2 batch 114  train Loss: 8504.153 | Acc:49.783% | total 1840
personalized cli 15 ep 3 batch 114  train Loss: 8503.850 | Acc:48.750% | total 1840
personalized cli 15 ep 4 batch 114  train Loss: 8503.560 | Acc:50.652% | total 1840
personalized cli 15 ep 5 batch 114  train Loss: 8503.447 | Acc:49.783% | total 1840
personalized cli 15 ep 6 batch 114  train Loss: 8503.398 | Acc:50.109% | total 1840
personalized cli 15 ep 7 batch 114  train Loss: 8503.335 | Acc:49.620% | total 1840
personalized cli 15 ep 8 batch 114  train Loss: 8503.318 | Acc:50.272% | total 1840
personalized cli 15 ep 9 batch 114  train Loss: 8503.320 | Acc:49.130% | total 1840
cli 15 ep 0 batch 114  train Loss: 1.747 | Acc:53.750% | total 1840
cli 15 ep 1 batch 114  train Loss: 1.384 | Acc:62.663% | total 1840
cli 15 ep 2 batch 114  train Loss: 1.245 | Acc:64.783% | total 1840
cli 15 ep 3 batch 114  train Loss: 1.242 | Acc:64.783% | total 1840
cli 15 ep 4 batch 114  train Loss: 1.194 | Acc:66.413% | total 1840
cli 15 ep 5 batch 114  train Loss: 1.103 | Acc:69.130% | total 1840
cli 15 ep 6 batch 114  train Loss: 1.105 | Acc:66.957% | total 1840
cli 15 ep 7 batch 114  train Loss: 1.076 | Acc:69.022% | total 1840
cli 15 ep 8 batch 114  train Loss: 1.072 | Acc:68.641% | total 1840
cli 15 ep 9 batch 114  train Loss: 1.025 | Acc:70.163% | total 1840
personalized cli 4 ep 0 batch 168  train Loss: 8503.219 | Acc:56.250% | total 2704
personalized cli 4 ep 1 batch 168  train Loss: 8503.062 | Acc:56.731% | total 2704
personalized cli 4 ep 2 batch 168  train Loss: 8503.046 | Acc:55.843% | total 2704
personalized cli 4 ep 3 batch 168  train Loss: 8503.020 | Acc:55.362% | total 2704
personalized cli 4 ep 4 batch 168  train Loss: 8503.029 | Acc:54.327% | total 2704
personalized cli 4 ep 5 batch 168  train Loss: 8502.939 | Acc:56.620% | total 2704
personalized cli 4 ep 6 batch 168  train Loss: 8502.936 | Acc:57.359% | total 2704
personalized cli 4 ep 7 batch 168  train Loss: 8502.987 | Acc:56.398% | total 2704
personalized cli 4 ep 8 batch 168  train Loss: 8502.948 | Acc:56.472% | total 2704
personalized cli 4 ep 9 batch 168  train Loss: 8502.959 | Acc:57.138% | total 2704
cli 4 ep 0 batch 168  train Loss: 1.414 | Acc:63.240% | total 2704
cli 4 ep 1 batch 168  train Loss: 1.098 | Acc:70.081% | total 2704
cli 4 ep 2 batch 168  train Loss: 0.992 | Acc:71.302% | total 2704
cli 4 ep 3 batch 168  train Loss: 0.936 | Acc:73.669% | total 2704
cli 4 ep 4 batch 168  train Loss: 0.932 | Acc:73.632% | total 2704
cli 4 ep 5 batch 168  train Loss: 0.894 | Acc:74.445% | total 2704
cli 4 ep 6 batch 168  train Loss: 0.874 | Acc:74.445% | total 2704
cli 4 ep 7 batch 168  train Loss: 0.891 | Acc:73.817% | total 2704
cli 4 ep 8 batch 168  train Loss: 0.820 | Acc:75.888% | total 2704
cli 4 ep 9 batch 168  train Loss: 0.822 | Acc:75.555% | total 2704
personalized cli 3 ep 0 batch 133  train Loss: 8503.367 | Acc:53.918% | total 2144
personalized cli 3 ep 1 batch 133  train Loss: 8503.195 | Acc:56.110% | total 2144
personalized cli 3 ep 2 batch 133  train Loss: 8503.122 | Acc:55.224% | total 2144
personalized cli 3 ep 3 batch 133  train Loss: 8503.051 | Acc:54.757% | total 2144
personalized cli 3 ep 4 batch 133  train Loss: 8503.097 | Acc:54.524% | total 2144
personalized cli 3 ep 5 batch 133  train Loss: 8503.011 | Acc:56.856% | total 2144
personalized cli 3 ep 6 batch 133  train Loss: 8503.020 | Acc:54.618% | total 2144
personalized cli 3 ep 7 batch 133  train Loss: 8502.960 | Acc:57.043% | total 2144
personalized cli 3 ep 8 batch 133  train Loss: 8503.095 | Acc:53.498% | total 2144
personalized cli 3 ep 9 batch 133  train Loss: 8503.066 | Acc:54.011% | total 2144
cli 3 ep 0 batch 133  train Loss: 1.571 | Acc:58.722% | total 2144
cli 3 ep 1 batch 133  train Loss: 1.195 | Acc:67.164% | total 2144
cli 3 ep 2 batch 133  train Loss: 1.120 | Acc:68.750% | total 2144
cli 3 ep 3 batch 133  train Loss: 1.025 | Acc:70.849% | total 2144
cli 3 ep 4 batch 133  train Loss: 1.020 | Acc:71.129% | total 2144
cli 3 ep 5 batch 133  train Loss: 0.947 | Acc:71.875% | total 2144
cli 3 ep 6 batch 133  train Loss: 0.925 | Acc:72.808% | total 2144
cli 3 ep 7 batch 133  train Loss: 0.897 | Acc:73.181% | total 2144
cli 3 ep 8 batch 133  train Loss: 0.900 | Acc:73.834% | total 2144
cli 3 ep 9 batch 133  train Loss: 0.910 | Acc:73.041% | total 2144
personalized cli 5 ep 0 batch 121  train Loss: 8503.589 | Acc:44.775% | total 1952
personalized cli 5 ep 1 batch 121  train Loss: 8503.480 | Acc:47.336% | total 1952
personalized cli 5 ep 2 batch 121  train Loss: 8503.440 | Acc:46.568% | total 1952
personalized cli 5 ep 3 batch 121  train Loss: 8503.448 | Acc:45.748% | total 1952
personalized cli 5 ep 4 batch 121  train Loss: 8503.412 | Acc:47.336% | total 1952
personalized cli 5 ep 5 batch 121  train Loss: 8503.369 | Acc:45.594% | total 1952
personalized cli 5 ep 6 batch 121  train Loss: 8503.395 | Acc:46.363% | total 1952
personalized cli 5 ep 7 batch 121  train Loss: 8503.444 | Acc:44.775% | total 1952
personalized cli 5 ep 8 batch 121  train Loss: 8503.394 | Acc:46.414% | total 1952
