img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.263 | Acc:36.686% | total 2704
cli 13 ep 1 batch 84  train Loss: 1.516 | Acc:56.765% | total 1360
cli 13 ep 2 batch 84  train Loss: 1.390 | Acc:61.985% | total 1360
cli 13 ep 3 batch 84  train Loss: 1.351 | Acc:62.500% | total 1360
cli 13 ep 4 batch 84  train Loss: 1.300 | Acc:63.971% | total 1360
cli 13 ep 5 batch 84  train Loss: 1.269 | Acc:64.265% | total 1360
cli 13 ep 6 batch 84  train Loss: 1.291 | Acc:63.382% | total 1360
cli 13 ep 7 batch 84  train Loss: 1.215 | Acc:64.265% | total 1360
cli 13 ep 8 batch 84  train Loss: 1.172 | Acc:65.147% | total 1360
cli 13 ep 9 batch 84  train Loss: 1.139 | Acc:65.809% | total 1360
personalized cli 0 ep 0 batch 156  train Loss: 8671.897 | Acc:24.642% | total 2512
personalized cli 0 ep 1 batch 156  train Loss: 8595.954 | Acc:36.943% | total 2512
personalized cli 0 ep 2 batch 156  train Loss: 8555.481 | Acc:42.078% | total 2512
personalized cli 0 ep 3 batch 156  train Loss: 8533.942 | Acc:43.591% | total 2512
personalized cli 0 ep 4 batch 156  train Loss: 8522.354 | Acc:44.506% | total 2512
personalized cli 0 ep 5 batch 156  train Loss: 8516.156 | Acc:45.462% | total 2512
personalized cli 0 ep 6 batch 156  train Loss: 8512.862 | Acc:47.253% | total 2512
personalized cli 0 ep 7 batch 156  train Loss: 8511.114 | Acc:46.497% | total 2512
personalized cli 0 ep 8 batch 156  train Loss: 8510.221 | Acc:46.377% | total 2512
personalized cli 0 ep 9 batch 156  train Loss: 8509.663 | Acc:47.890% | total 2512
Computing loss landscape for all 20 clients at round 23...
Progress: 10/225 - alpha=-0.50, beta=0.14, avg_loss=5.2177
Progress: 20/225 - alpha=-0.43, beta=-0.21, avg_loss=5.0275
Progress: 30/225 - alpha=-0.43, beta=0.50, avg_loss=8.2968
Progress: 40/225 - alpha=-0.36, beta=0.14, avg_loss=4.3808
Progress: 50/225 - alpha=-0.29, beta=-0.21, avg_loss=4.4416
Progress: 60/225 - alpha=-0.29, beta=0.50, avg_loss=5.8328
Progress: 70/225 - alpha=-0.21, beta=0.14, avg_loss=4.1217
Progress: 80/225 - alpha=-0.14, beta=-0.21, avg_loss=4.2028
Progress: 90/225 - alpha=-0.14, beta=0.50, avg_loss=5.2861
Progress: 100/225 - alpha=-0.07, beta=0.14, avg_loss=4.0126
Progress: 110/225 - alpha=0.00, beta=-0.21, avg_loss=4.1757
Progress: 120/225 - alpha=0.00, beta=0.50, avg_loss=5.3514
Progress: 130/225 - alpha=0.07, beta=0.14, avg_loss=4.0389
Progress: 140/225 - alpha=0.14, beta=-0.21, avg_loss=4.3839
Progress: 150/225 - alpha=0.14, beta=0.50, avg_loss=5.8016
Progress: 160/225 - alpha=0.21, beta=0.14, avg_loss=4.3563
Progress: 170/225 - alpha=0.29, beta=-0.21, avg_loss=4.7870
Progress: 180/225 - alpha=0.29, beta=0.50, avg_loss=7.0197
Progress: 190/225 - alpha=0.36, beta=0.14, avg_loss=4.7438
Progress: 200/225 - alpha=0.43, beta=-0.21, avg_loss=5.7475
Progress: 210/225 - alpha=0.43, beta=0.50, avg_loss=12.1243
Progress: 220/225 - alpha=0.50, beta=0.14, avg_loss=6.2650
✓ 3D loss landscape saved to 'loss_landscape_clients_3d_round23.png'
cli 0 ep 0 batch 156  train Loss: 1.773 | Acc:51.990% | total 2512
cli 0 ep 1 batch 156  train Loss: 1.429 | Acc:61.027% | total 2512
cli 0 ep 2 batch 156  train Loss: 1.333 | Acc:61.425% | total 2512
cli 0 ep 3 batch 156  train Loss: 1.239 | Acc:63.774% | total 2512
cli 0 ep 4 batch 156  train Loss: 1.262 | Acc:63.097% | total 2512
cli 0 ep 5 batch 156  train Loss: 1.196 | Acc:64.729% | total 2512
cli 0 ep 6 batch 156  train Loss: 1.193 | Acc:64.729% | total 2512
cli 0 ep 7 batch 156  train Loss: 1.152 | Acc:65.366% | total 2512
cli 0 ep 8 batch 156  train Loss: 1.105 | Acc:66.441% | total 2512
cli 0 ep 9 batch 156  train Loss: 1.126 | Acc:65.565% | total 2512
personalized cli 7 ep 0 batch 184  train Loss: 8667.679 | Acc:33.345% | total 2960
personalized cli 7 ep 1 batch 184  train Loss: 8586.323 | Acc:47.669% | total 2960
personalized cli 7 ep 2 batch 184  train Loss: 8547.650 | Acc:49.459% | total 2960
personalized cli 7 ep 3 batch 184  train Loss: 8529.123 | Acc:53.277% | total 2960
personalized cli 7 ep 4 batch 184  train Loss: 8520.291 | Acc:54.054% | total 2960
personalized cli 7 ep 5 batch 184  train Loss: 8516.067 | Acc:54.899% | total 2960
personalized cli 7 ep 6 batch 184  train Loss: 8514.094 | Acc:54.392% | total 2960
personalized cli 7 ep 7 batch 184  train Loss: 8513.100 | Acc:54.966% | total 2960
personalized cli 7 ep 8 batch 184  train Loss: 8512.642 | Acc:54.932% | total 2960
personalized cli 7 ep 9 batch 184  train Loss: 8512.476 | Acc:53.480% | total 2960
cli 7 ep 0 batch 184  train Loss: 1.502 | Acc:61.385% | total 2960
cli 7 ep 1 batch 184  train Loss: 1.238 | Acc:67.534% | total 2960
cli 7 ep 2 batch 184  train Loss: 1.125 | Acc:69.020% | total 2960
cli 7 ep 3 batch 184  train Loss: 1.079 | Acc:69.459% | total 2960
cli 7 ep 4 batch 184  train Loss: 1.086 | Acc:68.953% | total 2960
cli 7 ep 5 batch 184  train Loss: 1.026 | Acc:70.946% | total 2960
cli 7 ep 6 batch 184  train Loss: 1.009 | Acc:71.419% | total 2960
cli 7 ep 7 batch 184  train Loss: 0.981 | Acc:72.905% | total 2960
cli 7 ep 8 batch 184  train Loss: 0.999 | Acc:71.554% | total 2960
cli 7 ep 9 batch 184  train Loss: 0.959 | Acc:72.432% | total 2960
personalized cli 19 ep 0 batch 185  train Loss: 8667.737 | Acc:26.478% | total 2976
personalized cli 19 ep 1 batch 185  train Loss: 8586.225 | Acc:40.591% | total 2976
personalized cli 19 ep 2 batch 185  train Loss: 8547.620 | Acc:43.649% | total 2976
personalized cli 19 ep 3 batch 185  train Loss: 8529.215 | Acc:46.035% | total 2976
personalized cli 19 ep 4 batch 185  train Loss: 8520.454 | Acc:47.345% | total 2976
personalized cli 19 ep 5 batch 185  train Loss: 8516.356 | Acc:47.245% | total 2976
personalized cli 19 ep 6 batch 185  train Loss: 8514.321 | Acc:48.421% | total 2976
personalized cli 19 ep 7 batch 185  train Loss: 8513.371 | Acc:48.723% | total 2976
personalized cli 19 ep 8 batch 185  train Loss: 8512.949 | Acc:48.320% | total 2976
personalized cli 19 ep 9 batch 185  train Loss: 8512.710 | Acc:49.630% | total 2976
cli 19 ep 0 batch 185  train Loss: 1.785 | Acc:54.368% | total 2976
cli 19 ep 1 batch 185  train Loss: 1.403 | Acc:62.668% | total 2976
cli 19 ep 2 batch 185  train Loss: 1.349 | Acc:63.609% | total 2976
cli 19 ep 3 batch 185  train Loss: 1.285 | Acc:64.953% | total 2976
cli 19 ep 4 batch 185  train Loss: 1.234 | Acc:66.465% | total 2976
cli 19 ep 5 batch 185  train Loss: 1.224 | Acc:65.591% | total 2976
cli 19 ep 6 batch 185  train Loss: 1.195 | Acc:66.969% | total 2976
cli 19 ep 7 batch 185  train Loss: 1.165 | Acc:66.902% | total 2976
cli 19 ep 8 batch 185  train Loss: 1.198 | Acc:65.860% | total 2976
cli 19 ep 9 batch 185  train Loss: 1.103 | Acc:69.086% | total 2976
personalized cli 18 ep 0 batch 169  train Loss: 8672.435 | Acc:18.566% | total 2720
personalized cli 18 ep 1 batch 169  train Loss: 8593.638 | Acc:32.610% | total 2720
personalized cli 18 ep 2 batch 169  train Loss: 8553.711 | Acc:38.603% | total 2720
personalized cli 18 ep 3 batch 169  train Loss: 8533.490 | Acc:40.037% | total 2720
personalized cli 18 ep 4 batch 169  train Loss: 8523.231 | Acc:41.507% | total 2720
personalized cli 18 ep 5 batch 169  train Loss: 8518.060 | Acc:41.654% | total 2720
personalized cli 18 ep 6 batch 169  train Loss: 8515.401 | Acc:42.574% | total 2720
personalized cli 18 ep 7 batch 169  train Loss: 8514.089 | Acc:42.316% | total 2720
personalized cli 18 ep 8 batch 169  train Loss: 8513.448 | Acc:41.103% | total 2720
personalized cli 18 ep 9 batch 169  train Loss: 8513.113 | Acc:42.831% | total 2720
cli 18 ep 0 batch 169  train Loss: 1.913 | Acc:50.441% | total 2720
cli 18 ep 1 batch 169  train Loss: 1.589 | Acc:55.441% | total 2720
cli 18 ep 2 batch 169  train Loss: 1.479 | Acc:59.154% | total 2720
cli 18 ep 3 batch 169  train Loss: 1.447 | Acc:58.934% | total 2720
cli 18 ep 4 batch 169  train Loss: 1.379 | Acc:60.662% | total 2720
cli 18 ep 5 batch 169  train Loss: 1.364 | Acc:62.279% | total 2720
cli 18 ep 6 batch 169  train Loss: 1.354 | Acc:61.103% | total 2720
cli 18 ep 7 batch 169  train Loss: 1.360 | Acc:60.846% | total 2720
cli 18 ep 8 batch 169  train Loss: 1.335 | Acc:61.397% | total 2720
cli 18 ep 9 batch 169  train Loss: 1.264 | Acc:62.537% | total 2720
personalized cli 2 ep 0 batch 111  train Loss: 8689.835 | Acc:22.768% | total 1792
personalized cli 2 ep 1 batch 111  train Loss: 8625.633 | Acc:38.058% | total 1792
personalized cli 2 ep 2 batch 111  train Loss: 8584.832 | Acc:42.578% | total 1792
personalized cli 2 ep 3 batch 111  train Loss: 8558.718 | Acc:43.750% | total 1792
personalized cli 2 ep 4 batch 111  train Loss: 8541.993 | Acc:47.154% | total 1792
personalized cli 2 ep 5 batch 111  train Loss: 8531.268 | Acc:49.609% | total 1792
personalized cli 2 ep 6 batch 111  train Loss: 8524.438 | Acc:49.833% | total 1792
personalized cli 2 ep 7 batch 111  train Loss: 8520.171 | Acc:49.051% | total 1792
personalized cli 2 ep 8 batch 111  train Loss: 8517.318 | Acc:49.163% | total 1792
personalized cli 2 ep 9 batch 111  train Loss: 8515.577 | Acc:49.330% | total 1792
cli 2 ep 0 batch 111  train Loss: 1.902 | Acc:51.283% | total 1792
cli 2 ep 1 batch 111  train Loss: 1.467 | Acc:61.272% | total 1792
cli 2 ep 2 batch 111  train Loss: 1.307 | Acc:65.290% | total 1792
cli 2 ep 3 batch 111  train Loss: 1.276 | Acc:65.290% | total 1792
cli 2 ep 4 batch 111  train Loss: 1.197 | Acc:66.406% | total 1792
cli 2 ep 5 batch 111  train Loss: 1.218 | Acc:66.350% | total 1792
cli 2 ep 6 batch 111  train Loss: 1.141 | Acc:68.750% | total 1792
cli 2 ep 7 batch 111  train Loss: 1.119 | Acc:68.694% | total 1792
cli 2 ep 8 batch 111  train Loss: 1.114 | Acc:67.913% | total 1792
cli 2 ep 9 batch 111  train Loss: 1.056 | Acc:70.926% | total 1792
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
init_perf_on_val:  45.52
use kd dataset cifar100
Server Batch[000/500] KD:0.2712 ValAcc35.08
Server Batch[001/500] KD:0.8163 ValAcc35.66
Server Batch[002/500] KD:1.0835 ValAcc33.82
Server Batch[003/500] KD:0.5127 ValAcc35.48
Server Batch[004/500] KD:0.4804 ValAcc36.4
Server Batch[005/500] KD:0.5283 ValAcc37.54
Server Batch[006/500] KD:0.3773 ValAcc36.8
Server Batch[007/500] KD:0.3819 ValAcc35.78
Server Batch[008/500] KD:0.6771 ValAcc34.28
Server Batch[009/500] KD:0.3410 ValAcc33.92
Server Batch[010/500] KD:0.3454 ValAcc33.76
Server Batch[011/500] KD:0.5027 ValAcc34.76
Server Batch[012/500] KD:0.3310 ValAcc34.94
Server Batch[013/500] KD:0.3579 ValAcc34.86
Server Batch[014/500] KD:0.3208 ValAcc35.0
Server Batch[015/500] KD:0.3162 ValAcc34.88
Server Batch[016/500] KD:0.3184 ValAcc34.62
Server Batch[017/500] KD:0.3202 ValAcc34.98
Server Batch[018/500] KD:0.2761 ValAcc33.98
Server Batch[019/500] KD:0.2720 ValAcc34.22
Server Batch[020/500] KD:0.3288 ValAcc34.34
Server Batch[021/500] KD:0.4067 ValAcc35.1
Server Batch[022/500] KD:0.2709 ValAcc35.16
Server Batch[023/500] KD:0.2828 ValAcc35.3
Server Batch[024/500] KD:0.2584 ValAcc34.78
Server Batch[025/500] KD:0.3212 ValAcc34.66
Server Batch[026/500] KD:0.2516 ValAcc34.68
Server Batch[027/500] KD:0.2543 ValAcc34.06
Server Batch[028/500] KD:0.2482 ValAcc34.94
Server Batch[029/500] KD:0.2789 ValAcc34.88
Server Batch[030/500] KD:0.2888 ValAcc35.34
Server Batch[031/500] KD:0.2320 ValAcc34.96
Server Batch[032/500] KD:0.4514 ValAcc34.86
Server Batch[033/500] KD:0.4019 ValAcc34.9
Server Batch[034/500] KD:0.2632 ValAcc34.4
Server Batch[035/500] KD:0.2954 ValAcc34.86
Server Batch[036/500] KD:0.2754 ValAcc34.9
Server Batch[037/500] KD:0.2731 ValAcc35.84
Server Batch[038/500] KD:0.3945 ValAcc36.06
Server Batch[039/500] KD:0.2397 ValAcc35.6
Server Batch[040/500] KD:0.4325 ValAcc36.02
Server Batch[041/500] KD:0.4189 ValAcc35.48
Server Batch[042/500] KD:0.2369 ValAcc34.8
Server Batch[043/500] KD:0.2304 ValAcc35.5
Server Batch[044/500] KD:0.3754 ValAcc36.02
Server Batch[045/500] KD:0.2500 ValAcc36.14
Server Batch[046/500] KD:0.2324 ValAcc35.94
Server Batch[047/500] KD:0.3819 ValAcc36.98
Server Batch[048/500] KD:0.2312 ValAcc37.36
Server Batch[049/500] KD:0.2376 ValAcc36.36
Server Batch[050/500] KD:0.4093 ValAcc36.88
Server Batch[051/500] KD:0.2235 ValAcc36.7
Server Batch[052/500] KD:0.2425 ValAcc36.12
Server Batch[053/500] KD:0.2334 ValAcc35.64
Server Batch[054/500] KD:0.2200 ValAcc36.32
Server Batch[055/500] KD:0.2330 ValAcc35.94
Server Batch[056/500] KD:0.2152 ValAcc36.38
Server Batch[057/500] KD:0.2137 ValAcc36.38
Server Batch[058/500] KD:0.2144 ValAcc36.78
Server Batch[059/500] KD:0.3538 ValAcc36.72
Server Batch[060/500] KD:0.2083 ValAcc35.66
Server Batch[061/500] KD:0.2103 ValAcc35.54
Server Batch[062/500] KD:0.3523 ValAcc36.54
Server Batch[063/500] KD:0.2182 ValAcc35.94
Server Batch[064/500] KD:0.2223 ValAcc35.98
Server Batch[065/500] KD:0.3853 ValAcc36.34
Server Batch[066/500] KD:0.2204 ValAcc36.72
Server Batch[067/500] KD:0.2621 ValAcc36.9
Server Batch[068/500] KD:0.2320 ValAcc36.6
Server Batch[069/500] KD:0.2168 ValAcc36.4
Server Batch[070/500] KD:0.3368 ValAcc36.88
Server Batch[071/500] KD:0.2072 ValAcc36.44
Server Batch[072/500] KD:0.2145 ValAcc36.3
Server Batch[073/500] KD:0.1991 ValAcc36.62
Server Batch[074/500] KD:0.3174 ValAcc36.46
Server Batch[075/500] KD:0.2038 ValAcc36.38
Server Batch[076/500] KD:0.2203 ValAcc36.3
Server Batch[077/500] KD:0.2078 ValAcc35.94
Server Batch[078/500] KD:0.2024 ValAcc36.94
Server Batch[079/500] KD:0.2241 ValAcc36.52
Server Batch[080/500] KD:0.1950 ValAcc36.04
Server Batch[081/500] KD:0.2017 ValAcc37.22
Server Batch[082/500] KD:0.1858 ValAcc37.12
Server Batch[083/500] KD:0.2071 ValAcc37.04
Server Batch[084/500] KD:0.2535 ValAcc36.9
Server Batch[085/500] KD:0.1832 ValAcc37.88
Server Batch[086/500] KD:0.2206 ValAcc37.66
Server Batch[087/500] KD:0.2177 ValAcc37.4
Server Batch[088/500] KD:0.1881 ValAcc37.24
Server Batch[089/500] KD:0.1816 ValAcc36.96
Server Batch[090/500] KD:0.1911 ValAcc37.14
Server Batch[091/500] KD:0.1873 ValAcc37.86
Server Batch[092/500] KD:0.3293 ValAcc37.62
Server Batch[093/500] KD:0.1917 ValAcc36.62
Server Batch[094/500] KD:0.1848 ValAcc37.2
Server Batch[095/500] KD:0.3485 ValAcc36.86
Server Batch[096/500] KD:0.1959 ValAcc36.06
Server Batch[097/500] KD:0.1890 ValAcc36.42
Server Batch[098/500] KD:0.2317 ValAcc36.38
Server Batch[099/500] KD:0.2161 ValAcc36.42
Server Batch[100/500] KD:0.1872 ValAcc37.1
Server Batch[101/500] KD:0.3492 ValAcc36.94
Server Batch[102/500] KD:0.1887 ValAcc37.3
Server Batch[103/500] KD:0.1957 ValAcc36.78
Server Batch[104/500] KD:0.3263 ValAcc35.74
Server Batch[105/500] KD:0.1955 ValAcc35.38
Server Batch[106/500] KD:0.2427 ValAcc35.9
Server Batch[107/500] KD:0.2302 ValAcc36.48
Server Batch[108/500] KD:0.2097 ValAcc36.72
Server Batch[109/500] KD:0.1923 ValAcc37.76
Server Batch[110/500] KD:0.2115 ValAcc36.8
Server Batch[111/500] KD:0.1984 ValAcc36.94
Server Batch[112/500] KD:0.3118 ValAcc36.84
Server Batch[113/500] KD:0.2959 ValAcc35.86
Server Batch[114/500] KD:0.1984 ValAcc35.56
Server Batch[115/500] KD:0.1899 ValAcc35.52
Server Batch[116/500] KD:0.2033 ValAcc35.34
Server Batch[117/500] KD:0.1855 ValAcc36.22
Server Batch[118/500] KD:0.1864 ValAcc36.46
Server Batch[119/500] KD:0.1843 ValAcc36.48
Server Batch[120/500] KD:0.1954 ValAcc36.38
Server Batch[121/500] KD:0.1920 ValAcc36.7
Server Batch[122/500] KD:0.2752 ValAcc37.48
Server Batch[123/500] KD:0.3375 ValAcc37.08
Server Batch[124/500] KD:0.1780 ValAcc36.4
Server Batch[125/500] KD:0.1930 ValAcc36.42
Server Batch[126/500] KD:0.1950 ValAcc36.9
Server Batch[127/500] KD:0.1981 ValAcc36.68
Server Batch[128/500] KD:0.1994 ValAcc37.04
Server Batch[129/500] KD:0.3237 ValAcc37.7
Server Batch[130/500] KD:0.2067 ValAcc36.36
Server Batch[131/500] KD:0.2022 ValAcc37.18
Server Batch[132/500] KD:0.2037 ValAcc36.9
Server Batch[133/500] KD:0.1846 ValAcc37.22
Server Batch[134/500] KD:0.3215 ValAcc37.32
Server Batch[135/500] KD:0.1844 ValAcc36.84
Server Batch[136/500] KD:0.1929 ValAcc36.94
Server Batch[137/500] KD:0.1819 ValAcc37.18
Server Batch[138/500] KD:0.1791 ValAcc36.9
Server Batch[139/500] KD:0.1760 ValAcc36.76
Server Batch[140/500] KD:0.2977 ValAcc36.84
Server Batch[141/500] KD:0.1819 ValAcc37.02
Server Batch[142/500] KD:0.1845 ValAcc36.66
Server Batch[143/500] KD:0.3043 ValAcc37.58
Server Batch[144/500] KD:0.1991 ValAcc37.52
Server Batch[145/500] KD:0.1789 ValAcc37.8
Server Batch[146/500] KD:0.3189 ValAcc37.22
Server Batch[147/500] KD:0.1760 ValAcc36.58
Server Batch[148/500] KD:0.1864 ValAcc37.14
Server Batch[149/500] KD:0.3108 ValAcc36.32
Server Batch[150/500] KD:0.1839 ValAcc36.54
Server Batch[151/500] KD:0.1884 ValAcc35.78
Server Batch[152/500] KD:0.2346 ValAcc37.0
Server Batch[153/500] KD:0.1825 ValAcc37.36
Server Batch[154/500] KD:0.2914 ValAcc36.54
Server Batch[155/500] KD:0.1917 ValAcc37.96
Server Batch[156/500] KD:0.2686 ValAcc37.86
Server Batch[157/500] KD:0.1793 ValAcc38.16
Server Batch[158/500] KD:0.2594 ValAcc37.56
Server Batch[159/500] KD:0.1712 ValAcc37.42
Server Batch[160/500] KD:0.1897 ValAcc37.18
Server Batch[161/500] KD:0.1830 ValAcc37.72
Server Batch[162/500] KD:0.1846 ValAcc38.04
Server Batch[163/500] KD:0.1716 ValAcc36.68
Server Batch[164/500] KD:0.2826 ValAcc37.3
Server Batch[165/500] KD:0.1704 ValAcc37.4
Server Batch[166/500] KD:0.1752 ValAcc37.12
Server Batch[167/500] KD:0.1767 ValAcc38.06
Server Batch[168/500] KD:0.1813 ValAcc37.8
Server Batch[169/500] KD:0.1891 ValAcc37.52
Server Batch[170/500] KD:0.1832 ValAcc37.72
Server Batch[171/500] KD:0.1783 ValAcc36.86
Server Batch[172/500] KD:0.1689 ValAcc37.36
Server Batch[173/500] KD:0.1995 ValAcc38.26
Server Batch[174/500] KD:0.1742 ValAcc37.28
Server Batch[175/500] KD:0.1803 ValAcc37.14
Server Batch[176/500] KD:0.1952 ValAcc37.22
Server Batch[177/500] KD:0.1896 ValAcc37.9
Server Batch[178/500] KD:0.1674 ValAcc37.44
Server Batch[179/500] KD:0.2032 ValAcc37.0
Server Batch[180/500] KD:0.1692 ValAcc37.1
Server Batch[181/500] KD:0.1741 ValAcc37.42
Server Batch[182/500] KD:0.2072 ValAcc36.9
Server Batch[183/500] KD:0.1666 ValAcc36.86
Server Batch[184/500] KD:0.1647 ValAcc36.88
Server Batch[185/500] KD:0.2726 ValAcc36.84
Server Batch[186/500] KD:0.1751 ValAcc36.16
Server Batch[187/500] KD:0.1741 ValAcc37.36
Server Batch[188/500] KD:0.2664 ValAcc37.32
Server Batch[189/500] KD:0.1719 ValAcc38.18
Server Batch[190/500] KD:0.1655 ValAcc38.0
Server Batch[191/500] KD:0.2537 ValAcc37.0
Server Batch[192/500] KD:0.1964 ValAcc37.2
Server Batch[193/500] KD:0.1759 ValAcc37.02
Server Batch[194/500] KD:0.1773 ValAcc36.94
Server Batch[195/500] KD:0.1688 ValAcc36.88
Server Batch[196/500] KD:0.1803 ValAcc37.02
Server Batch[197/500] KD:0.1981 ValAcc37.24
Server Batch[198/500] KD:0.1652 ValAcc37.32
Server Batch[199/500] KD:0.1749 ValAcc37.7
Server Batch[200/500] KD:0.1754 ValAcc37.54
Server Batch[201/500] KD:0.1651 ValAcc37.52
Server Batch[202/500] KD:0.1824 ValAcc37.36
Server Batch[203/500] KD:0.2729 ValAcc37.5
Server Batch[204/500] KD:0.1613 ValAcc37.08
Server Batch[205/500] KD:0.1927 ValAcc37.32
Server Batch[206/500] KD:0.2287 ValAcc37.58
Server Batch[207/500] KD:0.1528 ValAcc37.86
Server Batch[208/500] KD:0.1619 ValAcc38.22
Server Batch[209/500] KD:0.2785 ValAcc37.64
Server Batch[210/500] KD:0.1597 ValAcc37.74
Server Batch[211/500] KD:0.1654 ValAcc38.1
Server Batch[212/500] KD:0.2668 ValAcc37.84
Server Batch[213/500] KD:0.1736 ValAcc38.1
Server Batch[214/500] KD:0.1792 ValAcc38.0
Server Batch[215/500] KD:0.2681 ValAcc37.96
Server Batch[216/500] KD:0.2639 ValAcc37.62
Server Batch[217/500] KD:0.1629 ValAcc37.72
Server Batch[218/500] KD:0.1746 ValAcc37.42
Server Batch[219/500] KD:0.1719 ValAcc37.14
Server Batch[220/500] KD:0.1612 ValAcc37.22
Server Batch[221/500] KD:0.1850 ValAcc38.12
Server Batch[222/500] KD:0.1888 ValAcc37.54
Server Batch[223/500] KD:0.1576 ValAcc38.04
Server Batch[224/500] KD:0.1968 ValAcc37.74
Server Batch[225/500] KD:0.2131 ValAcc37.96
Server Batch[226/500] KD:0.1680 ValAcc37.06
Server Batch[227/500] KD:0.1992 ValAcc38.38
Server Batch[228/500] KD:0.1612 ValAcc37.58
Server Batch[229/500] KD:0.1904 ValAcc37.42
Server Batch[230/500] KD:0.1877 ValAcc37.82
Server Batch[231/500] KD:0.1712 ValAcc37.82
Server Batch[232/500] KD:0.1683 ValAcc37.94
Server Batch[233/500] KD:0.2521 ValAcc37.86
Server Batch[234/500] KD:0.1587 ValAcc37.96
Server Batch[235/500] KD:0.1574 ValAcc37.34
Server Batch[236/500] KD:0.2687 ValAcc38.12
Server Batch[237/500] KD:0.1574 ValAcc37.32
Server Batch[238/500] KD:0.1675 ValAcc37.34
Server Batch[239/500] KD:0.2798 ValAcc37.12
Server Batch[240/500] KD:0.1695 ValAcc37.22
Server Batch[241/500] KD:0.1606 ValAcc37.16
Server Batch[242/500] KD:0.2535 ValAcc37.58
Server Batch[243/500] KD:0.2064 ValAcc37.5
Server Batch[244/500] KD:0.1621 ValAcc37.72
Server Batch[245/500] KD:0.1832 ValAcc38.24
Server Batch[246/500] KD:0.1575 ValAcc37.94
Server Batch[247/500] KD:0.1672 ValAcc37.72
Server Batch[248/500] KD:0.2775 ValAcc37.06
Server Batch[249/500] KD:0.1597 ValAcc37.4
Server Batch[250/500] KD:0.1962 ValAcc37.34
Server Batch[251/500] KD:0.1673 ValAcc37.2
Server Batch[252/500] KD:0.1637 ValAcc37.8
Server Batch[253/500] KD:0.1597 ValAcc37.18
Server Batch[254/500] KD:0.1637 ValAcc37.28
Server Batch[255/500] KD:0.1677 ValAcc37.54
Server Batch[256/500] KD:0.2540 ValAcc36.92
Server Batch[257/500] KD:0.1618 ValAcc38.12
Server Batch[258/500] KD:0.2442 ValAcc37.66
Server Batch[259/500] KD:0.1533 ValAcc36.82
Server Batch[260/500] KD:0.1701 ValAcc37.64
Server Batch[261/500] KD:0.1467 ValAcc37.12
Server Batch[262/500] KD:0.1858 ValAcc37.58
Server Batch[263/500] KD:0.1670 ValAcc38.06
Server Batch[264/500] KD:0.1625 ValAcc38.0
Server Batch[265/500] KD:0.1458 ValAcc37.98
Server Batch[266/500] KD:0.2361 ValAcc37.78
Server Batch[267/500] KD:0.2095 ValAcc37.54
Server Batch[268/500] KD:0.1546 ValAcc38.1
Server Batch[269/500] KD:0.2357 ValAcc38.14
Server Batch[270/500] KD:0.1772 ValAcc37.24
Server Batch[271/500] KD:0.1558 ValAcc37.64
Server Batch[272/500] KD:0.1688 ValAcc37.82
Server Batch[273/500] KD:0.1551 ValAcc37.02
Server Batch[274/500] KD:0.1508 ValAcc37.66
Server Batch[275/500] KD:0.1488 ValAcc37.5
Server Batch[276/500] KD:0.1489 ValAcc37.32
Server Batch[277/500] KD:0.1464 ValAcc37.36
Server Batch[278/500] KD:0.2664 ValAcc38.12
Server Batch[279/500] KD:0.1585 ValAcc37.38
Server Batch[280/500] KD:0.1444 ValAcc38.06
Server Batch[281/500] KD:0.1682 ValAcc37.22
Server Batch[282/500] KD:0.1570 ValAcc37.26
Server Batch[283/500] KD:0.2384 ValAcc36.82
Server Batch[284/500] KD:0.2434 ValAcc37.46
Server Batch[285/500] KD:0.1422 ValAcc37.32
Server Batch[286/500] KD:0.1531 ValAcc37.46
Server Batch[287/500] KD:0.2347 ValAcc36.74
Server Batch[288/500] KD:0.1672 ValAcc37.54
Server Batch[289/500] KD:0.1469 ValAcc37.84
Server Batch[290/500] KD:0.1695 ValAcc37.84
Server Batch[291/500] KD:0.2209 ValAcc37.84
Server Batch[292/500] KD:0.1560 ValAcc38.02
Server Batch[293/500] KD:0.1582 ValAcc37.86
Server Batch[294/500] KD:0.1500 ValAcc37.28
Server Batch[295/500] KD:0.1556 ValAcc37.68
Server Batch[296/500] KD:0.2433 ValAcc37.3
Server Batch[297/500] KD:0.1408 ValAcc37.58
Server Batch[298/500] KD:0.1491 ValAcc37.36
Server Batch[299/500] KD:0.1801 ValAcc37.32
Server Batch[300/500] KD:0.2400 ValAcc37.34
Server Batch[301/500] KD:0.1531 ValAcc36.7
Server Batch[302/500] KD:0.1514 ValAcc37.14
Server Batch[303/500] KD:0.1565 ValAcc37.4
