img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.240 | Acc:38.092% | total 2704
personalized cli 0 ep 2 batch 156  train Loss: 8526.547 | Acc:41.959% | total 2512
personalized cli 0 ep 3 batch 156  train Loss: 8519.384 | Acc:44.268% | total 2512
personalized cli 0 ep 4 batch 156  train Loss: 8515.554 | Acc:43.909% | total 2512
personalized cli 0 ep 5 batch 156  train Loss: 8513.495 | Acc:45.780% | total 2512
personalized cli 0 ep 6 batch 156  train Loss: 8512.439 | Acc:46.696% | total 2512
personalized cli 0 ep 7 batch 156  train Loss: 8511.882 | Acc:47.333% | total 2512
personalized cli 0 ep 8 batch 156  train Loss: 8511.559 | Acc:46.537% | total 2512
personalized cli 0 ep 9 batch 156  train Loss: 8511.341 | Acc:47.532% | total 2512
Computing loss landscape for all 20 clients at round 12...
Progress: 10/225 - alpha=-0.50, beta=0.14, avg_loss=5.0520
Progress: 20/225 - alpha=-0.43, beta=-0.21, avg_loss=4.6858
Progress: 30/225 - alpha=-0.43, beta=0.50, avg_loss=6.4960
Progress: 40/225 - alpha=-0.36, beta=0.14, avg_loss=4.4884
Progress: 50/225 - alpha=-0.29, beta=-0.21, avg_loss=4.3028
Progress: 60/225 - alpha=-0.29, beta=0.50, avg_loss=5.2268
Progress: 70/225 - alpha=-0.21, beta=0.14, avg_loss=4.1620
Progress: 80/225 - alpha=-0.14, beta=-0.21, avg_loss=4.1537
Progress: 90/225 - alpha=-0.14, beta=0.50, avg_loss=4.8812
Progress: 100/225 - alpha=-0.07, beta=0.14, avg_loss=4.0545
Progress: 110/225 - alpha=0.00, beta=-0.21, avg_loss=4.0457
Progress: 120/225 - alpha=0.00, beta=0.50, avg_loss=4.7761
Progress: 130/225 - alpha=0.07, beta=0.14, avg_loss=4.0931
Progress: 140/225 - alpha=0.14, beta=-0.21, avg_loss=4.1459
Progress: 150/225 - alpha=0.14, beta=0.50, avg_loss=4.8633
Progress: 160/225 - alpha=0.21, beta=0.14, avg_loss=4.2203
Progress: 170/225 - alpha=0.29, beta=-0.21, avg_loss=4.3496
Progress: 180/225 - alpha=0.29, beta=0.50, avg_loss=5.3113
Progress: 190/225 - alpha=0.36, beta=0.14, avg_loss=4.4759
Progress: 200/225 - alpha=0.43, beta=-0.21, avg_loss=4.7653
Progress: 210/225 - alpha=0.43, beta=0.50, avg_loss=6.6448
Progress: 220/225 - alpha=0.50, beta=0.14, avg_loss=5.1340
✓ 3D loss landscape saved to 'loss_landscape_clients_3d_round12.png'
✓ 2D loss landscape saved to 'loss_landscape_clients_2d_round12.png'
cli 0 ep 0 batch 156  train Loss: 1.768 | Acc:54.061% | total 2512
cli 0 ep 1 batch 156  train Loss: 1.357 | Acc:62.858% | total 2512
cli 0 ep 2 batch 156  train Loss: 1.247 | Acc:63.973% | total 2512
cli 0 ep 3 batch 156  train Loss: 1.186 | Acc:64.968% | total 2512
cli 0 ep 4 batch 156  train Loss: 1.069 | Acc:68.909% | total 2512
cli 0 ep 5 batch 156  train Loss: 1.076 | Acc:66.959% | total 2512
cli 0 ep 6 batch 156  train Loss: 1.035 | Acc:69.666% | total 2512
cli 0 ep 7 batch 156  train Loss: 0.986 | Acc:70.621% | total 2512
cli 0 ep 8 batch 156  train Loss: 0.972 | Acc:70.303% | total 2512
cli 0 ep 9 batch 156  train Loss: 0.917 | Acc:72.054% | total 2512
personalized cli 6 ep 0 batch 88  train Loss: 8569.867 | Acc:36.166% | total 1424
personalized cli 6 ep 1 batch 88  train Loss: 8552.003 | Acc:47.472% | total 1424
personalized cli 6 ep 2 batch 88  train Loss: 8539.442 | Acc:51.053% | total 1424
personalized cli 6 ep 3 batch 88  train Loss: 8530.541 | Acc:53.862% | total 1424
personalized cli 6 ep 4 batch 88  train Loss: 8524.217 | Acc:55.548% | total 1424
personalized cli 6 ep 5 batch 88  train Loss: 8519.765 | Acc:56.882% | total 1424
personalized cli 6 ep 6 batch 88  train Loss: 8516.702 | Acc:57.022% | total 1424
personalized cli 6 ep 7 batch 88  train Loss: 8514.550 | Acc:56.531% | total 1424
personalized cli 6 ep 8 batch 88  train Loss: 8513.000 | Acc:58.989% | total 1424
personalized cli 6 ep 9 batch 88  train Loss: 8511.943 | Acc:58.989% | total 1424
cli 6 ep 0 batch 88  train Loss: 1.583 | Acc:61.306% | total 1424
cli 6 ep 1 batch 88  train Loss: 1.088 | Acc:71.559% | total 1424
cli 6 ep 2 batch 88  train Loss: 0.973 | Acc:74.789% | total 1424
cli 6 ep 3 batch 88  train Loss: 0.892 | Acc:75.702% | total 1424
cli 6 ep 4 batch 88  train Loss: 0.852 | Acc:77.528% | total 1424
cli 6 ep 5 batch 88  train Loss: 0.727 | Acc:79.284% | total 1424
cli 6 ep 6 batch 88  train Loss: 0.735 | Acc:79.424% | total 1424
cli 6 ep 7 batch 88  train Loss: 0.678 | Acc:81.671% | total 1424
cli 6 ep 8 batch 88  train Loss: 0.655 | Acc:81.180% | total 1424
cli 6 ep 9 batch 88  train Loss: 0.652 | Acc:81.601% | total 1424
personalized cli 17 ep 0 batch 160  train Loss: 8562.793 | Acc:30.124% | total 2576
personalized cli 17 ep 1 batch 160  train Loss: 8537.949 | Acc:41.033% | total 2576
personalized cli 17 ep 2 batch 160  train Loss: 8524.605 | Acc:45.458% | total 2576
personalized cli 17 ep 3 batch 160  train Loss: 8517.606 | Acc:44.953% | total 2576
personalized cli 17 ep 4 batch 160  train Loss: 8513.804 | Acc:45.963% | total 2576
personalized cli 17 ep 5 batch 160  train Loss: 8511.896 | Acc:46.778% | total 2576
personalized cli 17 ep 6 batch 160  train Loss: 8510.837 | Acc:47.904% | total 2576
personalized cli 17 ep 7 batch 160  train Loss: 8510.378 | Acc:46.623% | total 2576
personalized cli 17 ep 8 batch 160  train Loss: 8510.009 | Acc:48.913% | total 2576
personalized cli 17 ep 9 batch 160  train Loss: 8509.981 | Acc:46.739% | total 2576
cli 17 ep 0 batch 160  train Loss: 1.833 | Acc:54.231% | total 2576
cli 17 ep 1 batch 160  train Loss: 1.451 | Acc:61.995% | total 2576
cli 17 ep 2 batch 160  train Loss: 1.329 | Acc:63.121% | total 2576
cli 17 ep 3 batch 160  train Loss: 1.217 | Acc:64.907% | total 2576
cli 17 ep 4 batch 160  train Loss: 1.144 | Acc:66.693% | total 2576
cli 17 ep 5 batch 160  train Loss: 1.129 | Acc:66.964% | total 2576
cli 17 ep 6 batch 160  train Loss: 1.053 | Acc:68.789% | total 2576
cli 17 ep 7 batch 160  train Loss: 1.034 | Acc:69.992% | total 2576
cli 17 ep 8 batch 160  train Loss: 0.999 | Acc:70.885% | total 2576
cli 17 ep 9 batch 160  train Loss: 0.983 | Acc:70.186% | total 2576
personalized cli 7 ep 0 batch 184  train Loss: 8560.627 | Acc:36.486% | total 2960
personalized cli 7 ep 1 batch 184  train Loss: 8534.227 | Acc:48.243% | total 2960
personalized cli 7 ep 2 batch 184  train Loss: 8521.445 | Acc:50.236% | total 2960
personalized cli 7 ep 3 batch 184  train Loss: 8515.222 | Acc:52.905% | total 2960
personalized cli 7 ep 4 batch 184  train Loss: 8512.245 | Acc:53.818% | total 2960
personalized cli 7 ep 5 batch 184  train Loss: 8510.810 | Acc:53.615% | total 2960
personalized cli 7 ep 6 batch 184  train Loss: 8510.223 | Acc:54.155% | total 2960
personalized cli 7 ep 7 batch 184  train Loss: 8509.891 | Acc:54.122% | total 2960
personalized cli 7 ep 8 batch 184  train Loss: 8509.626 | Acc:55.236% | total 2960
personalized cli 7 ep 9 batch 184  train Loss: 8509.603 | Acc:53.142% | total 2960
cli 7 ep 0 batch 184  train Loss: 1.431 | Acc:64.459% | total 2960
cli 7 ep 1 batch 184  train Loss: 1.126 | Acc:70.439% | total 2960
cli 7 ep 2 batch 184  train Loss: 1.028 | Acc:71.520% | total 2960
cli 7 ep 3 batch 184  train Loss: 0.957 | Acc:72.973% | total 2960
cli 7 ep 4 batch 184  train Loss: 0.877 | Acc:74.493% | total 2960
cli 7 ep 5 batch 184  train Loss: 0.902 | Acc:74.324% | total 2960
cli 7 ep 6 batch 184  train Loss: 0.871 | Acc:74.662% | total 2960
cli 7 ep 7 batch 184  train Loss: 0.803 | Acc:76.115% | total 2960
cli 7 ep 8 batch 184  train Loss: 0.794 | Acc:76.385% | total 2960
cli 7 ep 9 batch 184  train Loss: 0.774 | Acc:77.297% | total 2960
personalized cli 12 ep 0 batch 167  train Loss: 8562.070 | Acc:34.152% | total 2688
personalized cli 12 ep 1 batch 167  train Loss: 8536.997 | Acc:41.927% | total 2688
personalized cli 12 ep 2 batch 167  train Loss: 8523.716 | Acc:46.466% | total 2688
personalized cli 12 ep 3 batch 167  train Loss: 8516.979 | Acc:46.094% | total 2688
personalized cli 12 ep 4 batch 167  train Loss: 8513.402 | Acc:48.549% | total 2688
personalized cli 12 ep 5 batch 167  train Loss: 8511.629 | Acc:49.702% | total 2688
personalized cli 12 ep 6 batch 167  train Loss: 8510.661 | Acc:49.442% | total 2688
personalized cli 12 ep 7 batch 167  train Loss: 8510.190 | Acc:50.856% | total 2688
personalized cli 12 ep 8 batch 167  train Loss: 8509.988 | Acc:47.917% | total 2688
personalized cli 12 ep 9 batch 167  train Loss: 8509.803 | Acc:49.070% | total 2688
cli 12 ep 0 batch 167  train Loss: 1.541 | Acc:58.482% | total 2688
cli 12 ep 1 batch 167  train Loss: 1.208 | Acc:66.555% | total 2688
cli 12 ep 2 batch 167  train Loss: 1.147 | Acc:66.071% | total 2688
cli 12 ep 3 batch 167  train Loss: 1.071 | Acc:69.382% | total 2688
cli 12 ep 4 batch 167  train Loss: 1.055 | Acc:69.234% | total 2688
cli 12 ep 5 batch 167  train Loss: 1.015 | Acc:69.531% | total 2688
cli 12 ep 6 batch 167  train Loss: 0.967 | Acc:71.317% | total 2688
cli 12 ep 7 batch 167  train Loss: 0.906 | Acc:73.214% | total 2688
cli 12 ep 8 batch 167  train Loss: 0.913 | Acc:73.586% | total 2688
cli 12 ep 9 batch 167  train Loss: 0.893 | Acc:74.144% | total 2688
personalized cli 8 ep 0 batch 120  train Loss: 8567.034 | Acc:27.738% | total 1936
personalized cli 8 ep 1 batch 120  train Loss: 8545.549 | Acc:40.083% | total 1936
personalized cli 8 ep 2 batch 120  train Loss: 8532.128 | Acc:43.698% | total 1936
personalized cli 8 ep 3 batch 120  train Loss: 8523.778 | Acc:44.731% | total 1936
personalized cli 8 ep 4 batch 120  train Loss: 8518.481 | Acc:47.779% | total 1936
personalized cli 8 ep 5 batch 120  train Loss: 8515.186 | Acc:49.174% | total 1936
personalized cli 8 ep 6 batch 120  train Loss: 8513.227 | Acc:48.089% | total 1936
personalized cli 8 ep 7 batch 120  train Loss: 8511.932 | Acc:49.845% | total 1936
personalized cli 8 ep 8 batch 120  train Loss: 8511.131 | Acc:50.310% | total 1936
personalized cli 8 ep 9 batch 120  train Loss: 8510.703 | Acc:49.638% | total 1936
cli 8 ep 0 batch 120  train Loss: 1.637 | Acc:58.419% | total 1936
cli 8 ep 1 batch 120  train Loss: 1.206 | Acc:68.285% | total 1936
cli 8 ep 2 batch 120  train Loss: 1.163 | Acc:68.233% | total 1936
cli 8 ep 3 batch 120  train Loss: 1.056 | Acc:70.506% | total 1936
cli 8 ep 4 batch 120  train Loss: 1.004 | Acc:71.952% | total 1936
cli 8 ep 5 batch 120  train Loss: 0.933 | Acc:73.037% | total 1936
cli 8 ep 6 batch 120  train Loss: 0.863 | Acc:74.019% | total 1936
cli 8 ep 7 batch 120  train Loss: 0.824 | Acc:76.498% | total 1936
cli 8 ep 8 batch 120  train Loss: 0.828 | Acc:76.498% | total 1936
cli 8 ep 9 batch 120  train Loss: 0.850 | Acc:74.690% | total 1936
personalized cli 5 ep 0 batch 121  train Loss: 8566.944 | Acc:26.383% | total 1952
personalized cli 5 ep 1 batch 121  train Loss: 8545.239 | Acc:37.756% | total 1952
personalized cli 5 ep 2 batch 121  train Loss: 8531.819 | Acc:39.088% | total 1952
personalized cli 5 ep 3 batch 121  train Loss: 8523.449 | Acc:41.701% | total 1952
personalized cli 5 ep 4 batch 121  train Loss: 8518.275 | Acc:43.596% | total 1952
personalized cli 5 ep 5 batch 121  train Loss: 8515.044 | Acc:45.492% | total 1952
personalized cli 5 ep 6 batch 121  train Loss: 8513.118 | Acc:43.648% | total 1952
personalized cli 5 ep 7 batch 121  train Loss: 8511.932 | Acc:43.084% | total 1952
personalized cli 5 ep 8 batch 121  train Loss: 8511.179 | Acc:45.492% | total 1952
personalized cli 5 ep 9 batch 121  train Loss: 8510.762 | Acc:45.082% | total 1952
cli 5 ep 0 batch 121  train Loss: 1.582 | Acc:57.070% | total 1952
cli 5 ep 1 batch 121  train Loss: 1.306 | Acc:64.549% | total 1952
cli 5 ep 2 batch 121  train Loss: 1.187 | Acc:66.701% | total 1952
cli 5 ep 3 batch 121  train Loss: 1.135 | Acc:67.572% | total 1952
cli 5 ep 4 batch 121  train Loss: 1.045 | Acc:69.518% | total 1952
cli 5 ep 5 batch 121  train Loss: 1.003 | Acc:71.209% | total 1952
cli 5 ep 6 batch 121  train Loss: 0.980 | Acc:71.875% | total 1952
cli 5 ep 7 batch 121  train Loss: 0.875 | Acc:73.566% | total 1952
cli 5 ep 8 batch 121  train Loss: 0.948 | Acc:73.053% | total 1952
cli 5 ep 9 batch 121  train Loss: 0.903 | Acc:74.283% | total 1952
personalized cli 9 ep 0 batch 171  train Loss: 8562.279 | Acc:26.417% | total 2752
personalized cli 9 ep 1 batch 171  train Loss: 8536.832 | Acc:37.464% | total 2752
personalized cli 9 ep 2 batch 171  train Loss: 8523.731 | Acc:40.516% | total 2752
personalized cli 9 ep 3 batch 171  train Loss: 8516.994 | Acc:41.860% | total 2752
personalized cli 9 ep 4 batch 171  train Loss: 8513.638 | Acc:41.897% | total 2752
personalized cli 9 ep 5 batch 171  train Loss: 8511.920 | Acc:42.842% | total 2752
personalized cli 9 ep 6 batch 171  train Loss: 8511.069 | Acc:42.442% | total 2752
personalized cli 9 ep 7 batch 171  train Loss: 8510.580 | Acc:44.622% | total 2752
personalized cli 9 ep 8 batch 171  train Loss: 8510.357 | Acc:44.840% | total 2752
personalized cli 9 ep 9 batch 171  train Loss: 8510.273 | Acc:44.259% | total 2752
cli 9 ep 0 batch 171  train Loss: 1.627 | Acc:58.430% | total 2752
cli 9 ep 1 batch 171  train Loss: 1.416 | Acc:61.846% | total 2752
cli 9 ep 2 batch 171  train Loss: 1.282 | Acc:63.772% | total 2752
cli 9 ep 3 batch 171  train Loss: 1.237 | Acc:64.462% | total 2752
cli 9 ep 4 batch 171  train Loss: 1.156 | Acc:66.788% | total 2752
cli 9 ep 5 batch 171  train Loss: 1.151 | Acc:67.333% | total 2752
cli 9 ep 6 batch 171  train Loss: 1.160 | Acc:66.751% | total 2752
cli 9 ep 7 batch 171  train Loss: 1.083 | Acc:68.023% | total 2752
cli 9 ep 8 batch 171  train Loss: 1.101 | Acc:67.914% | total 2752
cli 9 ep 9 batch 171  train Loss: 1.026 | Acc:69.876% | total 2752
FedAveraging update ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
서버 모델의 총 파라미터 수: 12,628,132
서버 모델의 학습 가능한 파라미터 수: 1,459,428
init_perf_on_val:  44.32
use kd dataset cifar100
Server Batch[000/500] KD:0.7614 ValAcc0.96
Server Batch[001/500] KD:nan ValAcc0.96
Server Batch[002/500] KD:nan ValAcc0.96
Server Batch[003/500] KD:nan ValAcc0.96
Server Batch[004/500] KD:nan ValAcc0.96
Server Batch[005/500] KD:nan ValAcc0.96
Server Batch[006/500] KD:nan ValAcc0.96
Server Batch[007/500] KD:nan ValAcc0.96
Server Batch[008/500] KD:nan ValAcc0.96
Server Batch[009/500] KD:nan ValAcc0.96
Server Batch[010/500] KD:nan ValAcc0.96
Server Batch[011/500] KD:nan ValAcc0.96
Server Batch[012/500] KD:nan ValAcc0.96
Server Batch[013/500] KD:nan ValAcc0.96
Server Batch[014/500] KD:nan ValAcc0.96
Server Batch[015/500] KD:nan ValAcc0.96
Server Batch[016/500] KD:nan ValAcc0.96
Server Batch[017/500] KD:nan ValAcc0.96
Server Batch[018/500] KD:nan ValAcc0.96
Server Batch[019/500] KD:nan ValAcc0.96
Server Batch[020/500] KD:nan ValAcc0.96
Server Batch[021/500] KD:nan ValAcc0.96
Server Batch[022/500] KD:nan ValAcc0.96
Server Batch[023/500] KD:nan ValAcc0.96
Server Batch[024/500] KD:nan ValAcc0.96
Server Batch[025/500] KD:nan ValAcc0.96
Server Batch[026/500] KD:nan ValAcc0.96
Server Batch[027/500] KD:nan ValAcc0.96
Server Batch[028/500] KD:nan ValAcc0.96
Server Batch[029/500] KD:nan ValAcc0.96
Server Batch[030/500] KD:nan ValAcc0.96
Server Batch[031/500] KD:nan ValAcc0.96
Server Batch[032/500] KD:nan ValAcc0.96
Server Batch[033/500] KD:nan ValAcc0.96
Server Batch[034/500] KD:nan ValAcc0.96
Server Batch[035/500] KD:nan ValAcc0.96
Server Batch[036/500] KD:nan ValAcc0.96
Server Batch[037/500] KD:nan ValAcc0.96
Server Batch[038/500] KD:nan ValAcc0.96
Server Batch[039/500] KD:nan ValAcc0.96
Server Batch[040/500] KD:nan ValAcc0.96
Server Batch[041/500] KD:nan ValAcc0.96
Server Batch[042/500] KD:nan ValAcc0.96
Server Batch[043/500] KD:nan ValAcc0.96
Server Batch[044/500] KD:nan ValAcc0.96
Server Batch[045/500] KD:nan ValAcc0.96
Server Batch[046/500] KD:nan ValAcc0.96
Server Batch[047/500] KD:nan ValAcc0.96
Server Batch[048/500] KD:nan ValAcc0.96
Server Batch[049/500] KD:nan ValAcc0.96
Server Batch[050/500] KD:nan ValAcc0.96
Server Batch[051/500] KD:nan ValAcc0.96
Server Batch[052/500] KD:nan ValAcc0.96
Server Batch[053/500] KD:nan ValAcc0.96
Server Batch[054/500] KD:nan ValAcc0.96
Server Batch[055/500] KD:nan ValAcc0.96
Server Batch[056/500] KD:nan ValAcc0.96
Server Batch[057/500] KD:nan ValAcc0.96
Server Batch[058/500] KD:nan ValAcc0.96
Server Batch[059/500] KD:nan ValAcc0.96
Server Batch[060/500] KD:nan ValAcc0.96
Server Batch[061/500] KD:nan ValAcc0.96
Server Batch[062/500] KD:nan ValAcc0.96
Server Batch[063/500] KD:nan ValAcc0.96
Server Batch[064/500] KD:nan ValAcc0.96
Server Batch[065/500] KD:nan ValAcc0.96
Server Batch[066/500] KD:nan ValAcc0.96
Server Batch[067/500] KD:nan ValAcc0.96
Server Batch[068/500] KD:nan ValAcc0.96
Server Batch[069/500] KD:nan ValAcc0.96
Server Batch[070/500] KD:nan ValAcc0.96
Server Batch[071/500] KD:nan ValAcc0.96
Server Batch[072/500] KD:nan ValAcc0.96
Server Batch[073/500] KD:nan ValAcc0.96
Server Batch[074/500] KD:nan ValAcc0.96
Server Batch[075/500] KD:nan ValAcc0.96
Server Batch[076/500] KD:nan ValAcc0.96
Server Batch[077/500] KD:nan ValAcc0.96
Server Batch[078/500] KD:nan ValAcc0.96
Server Batch[079/500] KD:nan ValAcc0.96
Server Batch[080/500] KD:nan ValAcc0.96
Server Batch[081/500] KD:nan ValAcc0.96
Server Batch[082/500] KD:nan ValAcc0.96
Server Batch[083/500] KD:nan ValAcc0.96
Server Batch[084/500] KD:nan ValAcc0.96
Server Batch[085/500] KD:nan ValAcc0.96
Server Batch[086/500] KD:nan ValAcc0.96
Server Batch[087/500] KD:nan ValAcc0.96
Server Batch[088/500] KD:nan ValAcc0.96
Server Batch[089/500] KD:nan ValAcc0.96
Server Batch[090/500] KD:nan ValAcc0.96
Server Batch[091/500] KD:nan ValAcc0.96
Server Batch[092/500] KD:nan ValAcc0.96
Server Batch[093/500] KD:nan ValAcc0.96
Server Batch[094/500] KD:nan ValAcc0.96
Server Batch[095/500] KD:nan ValAcc0.96
Server Batch[096/500] KD:nan ValAcc0.96
Server Batch[097/500] KD:nan ValAcc0.96
Server Batch[098/500] KD:nan ValAcc0.96
Server Batch[099/500] KD:nan ValAcc0.96
Server Batch[100/500] KD:nan ValAcc0.96
Server Batch[101/500] KD:nan ValAcc0.96
Server Batch[102/500] KD:nan ValAcc0.96
Server Batch[103/500] KD:nan ValAcc0.96
Server Batch[104/500] KD:nan ValAcc0.96
Server Batch[105/500] KD:nan ValAcc0.96
Server Batch[106/500] KD:nan ValAcc0.96
Server Batch[107/500] KD:nan ValAcc0.96
Server Batch[108/500] KD:nan ValAcc0.96
Server Batch[109/500] KD:nan ValAcc0.96
Server Batch[110/500] KD:nan ValAcc0.96
Server Batch[111/500] KD:nan ValAcc0.96
Server Batch[112/500] KD:nan ValAcc0.96
Server Batch[113/500] KD:nan ValAcc0.96
Server Batch[114/500] KD:nan ValAcc0.96
Server Batch[115/500] KD:nan ValAcc0.96
Server Batch[116/500] KD:nan ValAcc0.96
Server Batch[117/500] KD:nan ValAcc0.96
Server Batch[118/500] KD:nan ValAcc0.96
Server Batch[119/500] KD:nan ValAcc0.96
Server Batch[120/500] KD:nan ValAcc0.96
Server Batch[121/500] KD:nan ValAcc0.96
Server Batch[122/500] KD:nan ValAcc0.96
Server Batch[123/500] KD:nan ValAcc0.96
Server Batch[124/500] KD:nan ValAcc0.96
Server Batch[125/500] KD:nan ValAcc0.96
Server Batch[126/500] KD:nan ValAcc0.96
Server Batch[127/500] KD:nan ValAcc0.96
Server Batch[128/500] KD:nan ValAcc0.96
Server Batch[129/500] KD:nan ValAcc0.96
Server Batch[130/500] KD:nan ValAcc0.96
Server Batch[131/500] KD:nan ValAcc0.96
Server Batch[132/500] KD:nan ValAcc0.96
Server Batch[133/500] KD:nan ValAcc0.96
Server Batch[134/500] KD:nan ValAcc0.96
Server Batch[135/500] KD:nan ValAcc0.96
Server Batch[136/500] KD:nan ValAcc0.96
Server Batch[137/500] KD:nan ValAcc0.96
Server Batch[138/500] KD:nan ValAcc0.96
Server Batch[139/500] KD:nan ValAcc0.96
Server Batch[140/500] KD:nan ValAcc0.96
Server Batch[141/500] KD:nan ValAcc0.96
Server Batch[142/500] KD:nan ValAcc0.96
Server Batch[143/500] KD:nan ValAcc0.96
Server Batch[144/500] KD:nan ValAcc0.96
Server Batch[145/500] KD:nan ValAcc0.96
Server Batch[146/500] KD:nan ValAcc0.96
Server Batch[147/500] KD:nan ValAcc0.96
Server Batch[148/500] KD:nan ValAcc0.96
Server Batch[149/500] KD:nan ValAcc0.96
Server Batch[150/500] KD:nan ValAcc0.96
Server Batch[151/500] KD:nan ValAcc0.96
Server Batch[152/500] KD:nan ValAcc0.96
Server Batch[153/500] KD:nan ValAcc0.96
Server Batch[154/500] KD:nan ValAcc0.96
Server Batch[155/500] KD:nan ValAcc0.96
Server Batch[156/500] KD:nan ValAcc0.96
Server Batch[157/500] KD:nan ValAcc0.96
Server Batch[158/500] KD:nan ValAcc0.96
Server Batch[159/500] KD:nan ValAcc0.96
Server Batch[160/500] KD:nan ValAcc0.96
Server Batch[161/500] KD:nan ValAcc0.96
Server Batch[162/500] KD:nan ValAcc0.96
Server Batch[163/500] KD:nan ValAcc0.96
Server Batch[164/500] KD:nan ValAcc0.96
Server Batch[165/500] KD:nan ValAcc0.96
Server Batch[166/500] KD:nan ValAcc0.96
Server Batch[167/500] KD:nan ValAcc0.96
Server Batch[168/500] KD:nan ValAcc0.96
Server Batch[169/500] KD:nan ValAcc0.96
Server Batch[170/500] KD:nan ValAcc0.96
Server Batch[171/500] KD:nan ValAcc0.96
Server Batch[172/500] KD:nan ValAcc0.96
Server Batch[173/500] KD:nan ValAcc0.96
Server Batch[174/500] KD:nan ValAcc0.96
Server Batch[175/500] KD:nan ValAcc0.96
Server Batch[176/500] KD:nan ValAcc0.96
Server Batch[177/500] KD:nan ValAcc0.96
Server Batch[178/500] KD:nan ValAcc0.96
Server Batch[179/500] KD:nan ValAcc0.96
Server Batch[180/500] KD:nan ValAcc0.96
Server Batch[181/500] KD:nan ValAcc0.96
Server Batch[182/500] KD:nan ValAcc0.96
Server Batch[183/500] KD:nan ValAcc0.96
Server Batch[184/500] KD:nan ValAcc0.96
Server Batch[185/500] KD:nan ValAcc0.96
Server Batch[186/500] KD:nan ValAcc0.96
Server Batch[187/500] KD:nan ValAcc0.96
Server Batch[188/500] KD:nan ValAcc0.96
Server Batch[189/500] KD:nan ValAcc0.96
Server Batch[190/500] KD:nan ValAcc0.96
Server Batch[191/500] KD:nan ValAcc0.96
Server Batch[192/500] KD:nan ValAcc0.96
Server Batch[193/500] KD:nan ValAcc0.96
Server Batch[194/500] KD:nan ValAcc0.96
Server Batch[195/500] KD:nan ValAcc0.96
Server Batch[196/500] KD:nan ValAcc0.96
Server Batch[197/500] KD:nan ValAcc0.96
Server Batch[198/500] KD:nan ValAcc0.96
Server Batch[199/500] KD:nan ValAcc0.96
Server Batch[200/500] KD:nan ValAcc0.96
Server Batch[201/500] KD:nan ValAcc0.96
Server Batch[202/500] KD:nan ValAcc0.96
Server Batch[203/500] KD:nan ValAcc0.96
Server Batch[204/500] KD:nan ValAcc0.96
Server Batch[205/500] KD:nan ValAcc0.96
Server Batch[206/500] KD:nan ValAcc0.96
Server Batch[207/500] KD:nan ValAcc0.96
Server Batch[208/500] KD:nan ValAcc0.96
Server Batch[209/500] KD:nan ValAcc0.96
Server Batch[210/500] KD:nan ValAcc0.96
Server Batch[211/500] KD:nan ValAcc0.96
Server Batch[212/500] KD:nan ValAcc0.96
Server Batch[213/500] KD:nan ValAcc0.96
Server Batch[214/500] KD:nan ValAcc0.96
Server Batch[215/500] KD:nan ValAcc0.96
Server Batch[216/500] KD:nan ValAcc0.96
Server Batch[217/500] KD:nan ValAcc0.96
Server Batch[218/500] KD:nan ValAcc0.96
Server Batch[219/500] KD:nan ValAcc0.96
Server Batch[220/500] KD:nan ValAcc0.96
Server Batch[221/500] KD:nan ValAcc0.96
Server Batch[222/500] KD:nan ValAcc0.96
Server Batch[223/500] KD:nan ValAcc0.96
Server Batch[224/500] KD:nan ValAcc0.96
Server Batch[225/500] KD:nan ValAcc0.96
Server Batch[226/500] KD:nan ValAcc0.96
Server Batch[227/500] KD:nan ValAcc0.96
Server Batch[228/500] KD:nan ValAcc0.96
Server Batch[229/500] KD:nan ValAcc0.96
Server Batch[230/500] KD:nan ValAcc0.96
Server Batch[231/500] KD:nan ValAcc0.96
Server Batch[232/500] KD:nan ValAcc0.96
Server Batch[233/500] KD:nan ValAcc0.96
Server Batch[234/500] KD:nan ValAcc0.96
Server Batch[235/500] KD:nan ValAcc0.96
Server Batch[236/500] KD:nan ValAcc0.96
Server Batch[237/500] KD:nan ValAcc0.96
Server Batch[238/500] KD:nan ValAcc0.96
Server Batch[239/500] KD:nan ValAcc0.96
Server Batch[240/500] KD:nan ValAcc0.96
Server Batch[241/500] KD:nan ValAcc0.96
Server Batch[242/500] KD:nan ValAcc0.96
Server Batch[243/500] KD:nan ValAcc0.96
Server Batch[244/500] KD:nan ValAcc0.96
Server Batch[245/500] KD:nan ValAcc0.96
Server Batch[246/500] KD:nan ValAcc0.96
Server Batch[247/500] KD:nan ValAcc0.96
Server Batch[248/500] KD:nan ValAcc0.96
Server Batch[249/500] KD:nan ValAcc0.96
Server Batch[250/500] KD:nan ValAcc0.96
Server Batch[251/500] KD:nan ValAcc0.96
Server Batch[252/500] KD:nan ValAcc0.96
Server Batch[253/500] KD:nan ValAcc0.96
Server Batch[254/500] KD:nan ValAcc0.96
